,content,source,per,org,loc
9524,”严跃进表示，从宏观方面来看，央行实施降准以及一系列降低企业资金成本的政策，市场融资比较宽松，但从房企方面来看，依旧面临资金面收紧和库存的压力，另外房屋销售不如预期，房企对今年的融资尤其在11月份和12月份比较谨慎,BF_ner_query_result,[严跃进],[],[]
9525,对于后期央行的政策，李湛认为，房地产调控强调“因城施策”，不将房地产作为短期刺激经济的手段的原则不会改变,BF_ner_query_result,[李湛],[],[]
9526,很可惜，朱雨玲1-4不敌伊藤美诚无缘个人的本赛季的首个白金赛女单金牌，让伊藤再次上演了“1串3”的好戏，成功收获了最后一个公开赛的女单冠军，也是伊藤，日乒本赛季的第一个单打金牌,BF_ner_query_result,[朱雨玲],[],[]
9527,有一说一，伊藤的实力的确比朱雨玲强，赢球实至名归,BF_ner_query_result,[朱雨玲],[],[]
9528,但我们也没必要灰心，本场比赛球迷是看到了小朱的进步，从被吊打到如今的僵持并拿下了一局，已经是很了不起了，相信下一次在遇到的话，小朱肯定可以赢得,BF_ner_query_result,[小朱],[],[]
9529,而球迷也是给予小朱鼓励：“小朱永远都带着善意温暖的微笑，不管她今后打成什么样，我都愿意陪着她”；“虽然小朱输了，但是和之前完全不一样，加油小朱,BF_ner_query_result,[小朱],[],[]
9530,”日乒终于闯入到了决赛，并且对手还是中国队的朱雨玲，因此日本的信号转播也是十分会搞气氛吸引关注，他们写道：大魔王的伊藤美诚对阵最强中国的朱雨玲,BF_ner_query_result,[朱雨玲],[中国队],"[中国, 日本]"
9531,而当伊藤夺冠后，日本的解说也是表示大魔王击败了中国最强的朱雨玲,BF_ner_query_result,[朱雨玲],[],"[中国, 日本]"
9532,不得不说，日本媒体真是十分会意淫，伊藤美诚被称为大魔王，虽然伊藤很强，但是被称为大魔王还是差很远距离的,BF_ner_query_result,[],[],[日本]
9533,至于说朱雨玲是中国最强，这点也不准确，丁宁，王曼昱，陈梦，孙颖莎都没有来，不算她们，王艺迪，何卓佳，顾玉婷这些二线的队员，伊藤也不一定打得过吧,BF_ner_query_result,"[王艺迪, 朱雨玲, 何卓佳, 陈梦, 孙颖莎, 王曼昱, 顾玉婷]",[],[中国]
9534,宁夏中卫，位于沙坡头国家级自然保护区大约500多米的一片森林里，掩藏着的大片污染地，经记者调查，总共有14处污染点，最大的面积有80多亩,BF_ner_query_result,[],[],[宁夏]
9535,前言：雷军宣布重大决定,BF_ner_query_result,[雷军],[],[]
9536,11月16日消息，不久前，雷军在2019中国移动全球合作伙伴大会上宣布了一个重大决定，雷军表示：为了推动5G手机的发展与研发，明年小米至少将发布10款5G手机，除了公布明年小米对于5G手机的发布计划外，雷军还宣布了一个重大决定，而雷军的这个重大决定，将打破5G手机的困局,BF_ner_query_result,[雷军],[],[中国]
9537,雷军透露，明年小米两千价位以上的中端机都将是5G手机，言下之意就是小米要彻底拉下5G手机的价格，让全球消费者受益,BF_ner_query_result,[雷军],[],[]
9538,我们认为，雷军将5G手机的价格拉到2000价位的举动将成为撬动全球5G发展的重要支点，也将彻底打破5G手机的困局，使得5G手机离我们不再遥远，不再高高在上,BF_ner_query_result,[雷军],[],[]
9539,　　本报综合消息近期，贵州省市场监管局组织抽检保健食品、餐饮食品、蛋制品、豆制品等11类食品502批次样品,BF_ner_query_result,[],[贵州省市场监管局],[]
9540,　　这些产品包括：1、仁怀市小华桶装水店销售的、标称贵州省仁怀两合家家福帅军山矿泉水有限公司生产的家家福山泉饮用天然泉水，铜绿假单胞菌不符合食品安全国家标准规定；2、贞丰县马家豆豉经营部销售的、标称贞丰县马氏丰味食品有限责任公司生产的丰味豆腐乳，大肠菌群不符合食品安全国家标准规定；3、标称贵阳黔茗坊食品有限责任公司生产的开胃水豆豉(210克/瓶)，大肠菌群不符合食品安全国家标准规定；4、标称贵阳黔茗坊食品有限责任公司生产的开胃水豆豉(610克/瓶)，大肠菌群不符合食品安全国家标准规定；5、标称贞丰县熊大妈粽粑食品厂生产的粽粑(真空包装，咸味型粽子)(鲜肉薏仁粽)，菌落总数不符合产品执行标准规定；6、标称贞丰县黔兴源食品厂生产的排骨板栗粽(熟食)，菌落总数不符合产品执行标准规定；7、标称习水县罗五苕丝糖有限公司生产的罗五苕丝糖(芝麻味)，霉菌不符合食品安全国家标准规定；8、标称习水县罗五苕丝糖有限公司生产的罗五苕丝糖(花生味)，霉菌不符合食品安全国家标准规定；9、标称习水县罗五苕丝糖有限公司生产的罗五苕丝糖(椒盐味)，霉菌不符合食品安全国家标准规定,BF_ner_query_result,[],[福帅军山矿泉水有限公司],[贵州省]
9541,　　针对抽检中发现的不合格食品，按照《中华人民共和国食品安全法》《食品安全抽样检验管理办法》《食品召回管理办法》等法律法规，省市场监管局已责成相关市、自治州市场监管部门依法予以查处,BF_ner_query_result,[],[省市场监管局],[]
9542,　　贵阳市、遵义市、黔西南州市场监管部门已督促食品生产企业查清产品流向，召回不合格产品，并分析原因进行整改,BF_ner_query_result,[],[],"[遵义市, 贵阳市]"
9543,遵义市、黔西南州市场监管部门还督促食品经营环节有关单位立即采取下架等措施控制风险,BF_ner_query_result,[],[],[遵义市]
9544,马云非洲综艺首秀：希望这些“非洲英雄”成为非洲希望的种子当地时间11月16日晚间，“马云非洲创业者大赛”在加纳举办决赛，经过激烈角逐，10名创业者从全非洲50多个国家1万多名参赛者中脱颖而出，得到了马云非洲创业基金提供的100万美元奖金,BF_ner_query_result,[],[],"[非洲, 加纳, 马云非洲]"
9545,马云在点评中表示，参加这场比赛，让他对非洲的年轻人、企业家更有信心了，希望这些“非洲英雄”会成为非洲希望的种子，激励更多人，唤醒更多人，非洲的企业家是非洲的希望所在,BF_ner_query_result,[马云],[],[非洲]
9546,青年汽车正式破产曾因“水氢发动机”引争议因“水氢发动机”而出名的青年汽车集团有限公司上个月正式完成破产程序，近日宣告破产,BF_ner_query_result,[],[青年汽车集团有限公司],[]
9547,特斯拉关闭体验店，新推售前、售后一体的“特斯拉中心”据报道，特斯拉正在关闭一些位于购物中心的体验店，北京朝阳大悦城、上海浦东嘉里中心的两家店已经关闭,BF_ner_query_result,[],[特斯拉],[]
9548,关闭商场体验中心的同时，特斯拉将新开一些售前、售后一体，集销售、维修、充电等功能于一体的“特斯拉中心”，类似于直营模式的传统4S店，并向近郊经销商集群的位置搬离,BF_ner_query_result,[],[特斯拉],[]
9549,任正非谈华为目前处境：总体在上升，但上升中有波折日前，华为心声社区发布了一篇任正非与德国媒体的圆桌纪要,BF_ner_query_result,[],[华为],[德国]
9550,谈到华为目前的处境时，任正非表示，华为的发展与指数曲线一样，总体是在上升的，上升中有个波折,BF_ner_query_result,[任正非],[华为],[]
9551,总体来讲，目前华为在健康发展,BF_ner_query_result,[],[华为],[]
9552,华为正全力生产16999元折叠屏手机MateX11月17日消息，据产业链最新爆料称，华为正在全力生产MateX这款新机(11月18日和22日将再次开售)，不过由于京东方折叠屏良品率的问题，所以该机供货量上不会很大，目前双方正在一起努力解决生产问题，当然这更多的还是为明年3月份那款MateXs做准备,BF_ner_query_result,[],[华为],[]
9553,联想要Allin5G不再推4G手机半年内清仓在11月15日举办的2019联想创新科技大会上，联想中国区手机业务部总经理陈劲宣布，今天起国内不再推4G手机，Allin5G,BF_ner_query_result,[陈劲],[],[]
9554,在接受采访时，陈劲给出了大致的时间表：明年上半年，我们官方上应该就不会有4G的库存了,BF_ner_query_result,[陈劲],[],[]
9555,调研机构：iPhone美国用户数增长停滞，苹果要低价冲刺中国市场据美国媒体报道称，调研机构CIRP表示，苹果在美国的iPhone安装基础在第三季度为2.04亿部，增加的iPhone数量是六年来单季度内最少，季度和年度增长率均已放缓至自2012年有数据以来的最低水平,BF_ner_query_result,[],[],"[中国, 美国]"
9556,据产业链消息，苹果要全力冲刺中国市场，iPhone11降价走量之后，还有性价比更高的iPhoneSE2代，不到3000元,BF_ner_query_result,[],[],[中国]
9557,外媒：特斯拉在德国建制造工厂毫无意义美国媒体人马修-德博尔(MatthewDeBord)从2007年就开始跟踪研究特斯拉,BF_ner_query_result,[],[特斯拉],[美国]
9558,近日，他撰写了一篇专栏文章称，特斯拉在德国柏林建造超级工厂毫无意义，因为欧洲成熟市场的未来增长空间有限，而且欧洲产能过剩，并不需要新的汽车工厂,BF_ner_query_result,[],[特斯拉],[欧洲]
9559,超过贝索斯，比尔盖茨净资产达1100亿美元，再登首富宝座据英国《每日邮报》16日报道，因微软公司击败亚马逊，获得五角大楼的百亿美元云储存合作协议，比尔·盖茨的资产超过亚马逊公司创始人杰夫·贝索斯，再次登上世界首富的宝座，这也是他两年多来首次成为全球首富,BF_ner_query_result,[杰夫·贝索斯],[亚马逊],[英国]
9560,波音载人飞船成本高出SpaceX六成，马斯克：同工不同酬不公平美国宇航局审计报告显示，在美国宇航局委托波音和SpaceX公司研制载人飞船的项目中，波音的担任运送成本比SpaceX高出了六成，另外波音还获得了额外近3亿美元的资金,BF_ner_query_result,[马斯克],[],[]
9561,马斯克对相关报道回应，“这样做似乎不对,BF_ner_query_result,[马斯克],[],[]
9562,”微软官宣：Cortana退出Android/iOS两大平台11月16日消息，据WindowsCentral报道，微软宣布iOS和Android上的Cortana应用程序将于明年年初在部分市场逐步淘汰,BF_ner_query_result,[],[微软],[]
9563,报道指出，Android和iOS上的Cortana应用将于1月31日停止运行，包括MicrosoftLauncher上的Cortana，目前可以确定的是微软将在英国和加拿大等市场淘汰Android和iOS上的Cortana，美国市场是否会受影响暂时还不得而知,BF_ner_query_result,[],[微软],"[加拿大, 英国, 美国]"
9564,京津冀三地将联手促“区块链+”在建筑行业生根新华社近日从由中国建筑装饰协会主办，京津冀三地建筑装饰协会等承办的应用区块链交流会上获悉，京津冀三地将联手推进区块链技术在建筑行业明晰产权、保障交易安全等应用领域加快落地生根,BF_ner_query_result,[],[新华社],[]
9565,中国区块链专利数居全球首位蚂蚁金服等多家浙企榜上有名近期，知识产权产业媒体IPRdaily与incoPat创新指数研究中心联合发布了“2019年全球区块链企业发明专利排行榜(TOP100)”,BF_ner_query_result,[],[],[中国]
9566,榜单对2019年1月1日至10月25日公开的全球区块链技术发明专利申请数量进行统计排名，其中，阿里巴巴(蚂蚁金服)以1005件专利位居全球第1位;杭州复杂美科技有限公司以172件位居全球第7位;杭州趣链科技有限公司以77件位居全球第18位,BF_ner_query_result,[],"[阿里巴巴, 杭州趣链科技有限公司, 阿里]",[]
